practice,inr,population,value,date
295760,70.0,6373,0.0109838380668445,2020-05-01
295762,84.0,8021,0.01047250966213689,2020-05-01
295763,186.0,14431,0.012888919686785393,2020-05-01
295764,70.0,7976,0.008776328986960883,2020-05-01
295767,68.0,5314,0.01279638690252164,2020-05-01
295769,135.0,9537,0.014155394778232149,2020-05-01
295771,126.0,6693,0.01882563872702824,2020-05-01
295773,41.0,7581,0.005408257485819813,2020-05-01
295774,114.0,11574,0.009849663037843442,2020-05-01
295775,119.0,6669,0.01784375468585995,2020-05-01
295776,68.0,8741,0.0077794302711360255,2020-05-01
295778,253.0,15658,0.01615787456891046,2020-05-01
295779,82.0,3277,0.025022886786695148,2020-05-01
296247,5.0,1799,0.0027793218454697055,2020-05-01
296250,31.0,5319,0.00582816318856928,2020-05-01
296252,37.0,3707,0.009981116806042621,2020-05-01
296253,15.0,4362,0.0034387895460797797,2020-05-01
296258,9.0,1548,0.005813953488372093,2020-05-01
296263,2.0,2765,0.0007233273056057866,2020-05-01
296265,67.0,6072,0.01103425559947299,2020-05-01
296267,17.0,3787,0.004489041457618167,2020-05-01
296271,8.0,5185,0.0015429122468659595,2020-05-01
296274,35.0,9527,0.0036737692872887582,2020-05-01
296276,13.0,2978,0.004365345869711216,2020-05-01
296277,36.0,5761,0.006248915118902968,2020-05-01
296279,35.0,4600,0.007608695652173913,2020-05-01
296281,10.0,7037,0.0014210601108426886,2020-05-01
296282,7.0,2108,0.003320683111954459,2020-05-01
296284,77.0,6614,0.011641971575446023,2020-05-01
296286,57.0,7229,0.007884908009406557,2020-05-01
296287,72.0,5092,0.014139827179890024,2020-05-01
296288,93.0,5064,0.018364928909952605,2020-05-01
296289,49.0,6105,0.008026208026208027,2020-05-01
296291,121.0,9785,0.012365866121614716,2020-05-01
296292,61.0,5560,0.010971223021582734,2020-05-01
296293,7.0,15100,0.00046357615894039735,2020-05-01
296295,118.0,10960,0.010766423357664234,2020-05-01
296296,53.0,7548,0.007021727609962904,2020-05-01
296398,4.0,10192,0.0003924646781789639,2020-05-01
296400,3.0,4587,0.0006540222367560497,2020-05-01
296401,66.0,11818,0.00558470130309697,2020-05-01
296402,139.0,8915,0.015591699383062254,2020-05-01
296403,28.0,12276,0.002280873248615184,2020-05-01
296404,58.0,6079,0.009541042934693206,2020-05-01
296408,22.0,9437,0.0023312493377132563,2020-05-01
296409,64.0,4488,0.0142602495543672,2020-05-01
296410,115.0,11331,0.010149148354072898,2020-05-01
296411,167.0,8955,0.018648799553322166,2020-05-01
296412,171.0,6127,0.027909254121103313,2020-05-01
296413,24.0,8004,0.0029985007496251873,2020-05-01
296414,7.0,7279,0.0009616705591427394,2020-05-01
296415,27.0,2091,0.01291248206599713,2020-05-01
296416,14.0,8490,0.0016489988221436984,2020-05-01
296417,2.0,10630,0.00018814675446848542,2020-05-01
296420,73.0,5182,0.014087225009648784,2020-05-01
296422,151.0,10642,0.01418906220635219,2020-05-01
296424,82.0,9319,0.008799227384912544,2020-05-01
296425,257.0,19829,0.012960814967976197,2020-05-01
296426,161.0,11577,0.01390688433963894,2020-05-01
296427,59.0,10705,0.005511443250817375,2020-05-01
296429,99.0,15128,0.006544156530936013,2020-05-01
296431,66.0,8861,0.007448369258548696,2020-05-01
296433,0.0,5609,0.0,2020-05-01
296434,10.0,9035,0.0011068068622025456,2020-05-01
296435,20.0,12683,0.001576913979342427,2020-05-01
296437,54.0,11143,0.004846091716772862,2020-05-01
296439,2.0,4482,0.0004462293618920125,2020-05-01
296440,67.0,8261,0.008110398256869628,2020-05-01
296441,22.0,6442,0.0034150884818379386,2020-05-01
296442,69.0,9545,0.007228915662650603,2020-05-01
296445,64.0,11498,0.005566185423551922,2020-05-01
296447,64.0,9637,0.006641070872678219,2020-05-01
296450,46.0,5033,0.009139678124379097,2020-05-01
296457,3.0,3758,0.0007982969664715274,2020-05-01
296461,12.0,3639,0.0032976092333058533,2020-05-01
296462,63.0,4779,0.013182674199623353,2020-05-01
296463,0.0,3143,0.0,2020-05-01
296464,3.0,2245,0.0013363028953229399,2020-05-01
296468,0.0,1908,0.0,2020-05-01
296469,24.0,4546,0.005279366476022877,2020-05-01
296470,31.0,1661,0.018663455749548464,2020-05-01
296471,25.0,1337,0.018698578908002993,2020-05-01
296474,45.0,5997,0.007503751875937969,2020-05-01
296477,6.0,2335,0.002569593147751606,2020-05-01
296481,73.0,6902,0.010576644450883802,2020-05-01
296482,62.0,9286,0.006676717639457247,2020-05-01
296483,24.0,4145,0.005790108564535585,2020-05-01
296484,67.0,3364,0.01991676575505351,2020-05-01
296485,28.0,3786,0.007395668251452721,2020-05-01
296486,8.0,4600,0.0017391304347826088,2020-05-01
296488,40.0,8364,0.004782400765184123,2020-05-01
296489,20.0,2846,0.007027406886858749,2020-05-01
296490,28.0,2480,0.01129032258064516,2020-05-01
296492,21.0,14677,0.0014308101110581182,2020-05-01
296495,132.0,12471,0.010584556170315132,2020-05-01
296499,5.0,3122,0.0016015374759769379,2020-05-01
296506,10.0,1929,0.005184033177812338,2020-05-01
296509,23.0,4391,0.005237986791163744,2020-05-01
296511,24.0,4478,0.005359535506922733,2020-05-01
296512,28.0,6170,0.00453808752025932,2020-05-01
296516,26.0,4746,0.005478297513695744,2020-05-01
296517,63.0,5375,0.01172093023255814,2020-05-01
296518,11.0,4971,0.002212834439750553,2020-05-01
296519,152.0,40053,0.003794971662547125,2020-05-01
296520,35.0,5055,0.006923837784371909,2020-05-01
296523,2.0,2109,0.000948316737790422,2020-05-01
296524,50.0,8138,0.0061440157286802655,2020-05-01
296525,52.0,7835,0.006636885768985322,2020-05-01
296527,211.0,14473,0.0145788710011746,2020-05-01
296528,8.0,2828,0.002828854314002829,2020-05-01
296529,48.0,7601,0.006314958558084462,2020-05-01
296530,24.0,3954,0.006069802731411229,2020-05-01
296532,82.0,9986,0.008211496094532346,2020-05-01
296537,36.0,5433,0.006626173384870237,2020-05-01
296539,57.0,10170,0.005604719764011799,2020-05-01
296544,26.0,3934,0.0066090493136756485,2020-05-01
296545,64.0,8368,0.0076481835564053535,2020-05-01
296546,1.0,15588,6.415191172696946e-05,2020-05-01
296551,33.0,7242,0.004556752278376139,2020-05-01
296552,106.0,8680,0.012211981566820277,2020-05-01
296553,58.0,8230,0.0070473876063183475,2020-05-01
296557,45.0,4577,0.009831767533318768,2020-05-01
296559,55.0,12099,0.004545830233903628,2020-05-01
296598,69.0,7335,0.009406952965235174,2020-05-01
296601,36.0,4505,0.007991120976692564,2020-05-01
296606,74.0,6229,0.011879916519505538,2020-05-01
296607,27.0,5582,0.004836975994267288,2020-05-01
296609,89.0,12404,0.007175104804901644,2020-05-01
296611,110.0,15081,0.007293946024799417,2020-05-01
296612,25.0,4991,0.005009016229212583,2020-05-01
296613,46.0,10344,0.004447022428460944,2020-05-01
296616,35.0,4977,0.007032348804500703,2020-05-01
296628,19.0,4831,0.003932933140136618,2020-05-01
296629,4.0,8123,0.0004924289055767574,2020-05-01
296630,8.0,2084,0.003838771593090211,2020-05-01
296635,59.0,8709,0.006774600987484212,2020-05-01
296639,90.0,5198,0.01731435167372066,2020-05-01
296642,21.0,7350,0.002857142857142857,2020-05-01
296645,49.0,11840,0.004138513513513514,2020-05-01
296646,87.0,10448,0.008326952526799387,2020-05-01
296686,20.0,4552,0.004393673110720563,2020-05-01
296695,36.0,3935,0.00914866581956798,2020-05-01
296696,51.0,6435,0.007925407925407926,2020-05-01
296748,23.0,5375,0.004279069767441861,2020-05-01
296752,10.0,46333,0.0002158288908553299,2020-05-01
296753,0.0,5902,0.0,2020-05-01
296754,2.0,6509,0.00030726686126901216,2020-05-01
296756,112.0,10795,0.010375173691523853,2020-05-01
296757,57.0,5042,0.011305037683458944,2020-05-01
296758,56.0,11059,0.005063748982728999,2020-05-01
296762,0.0,5569,0.0,2020-05-01
296764,0.0,3554,0.0,2020-05-01
296766,2.0,6821,0.00029321213898255387,2020-05-01
296770,0.0,5872,0.0,2020-05-01
296771,0.0,6649,0.0,2020-05-01
296772,26.0,12822,0.0020277647792856027,2020-05-01
296773,49.0,5540,0.00884476534296029,2020-05-01
296774,49.0,6915,0.007086044830079537,2020-05-01
296775,1.0,7541,0.00013260840737302744,2020-05-01
296776,65.0,10164,0.006395120031483668,2020-05-01
296777,106.0,7607,0.013934533981858814,2020-05-01
296778,2.0,23895,8.369951872776731e-05,2020-05-01
296779,138.0,7016,0.01966932725199544,2020-05-01
296799,9.0,2847,0.003161222339304531,2020-05-01
296815,49.0,5003,0.00979412352588447,2020-05-01
296819,0.0,6861,0.0,2020-05-01
296820,189.0,17321,0.010911610184169505,2020-05-01
296821,18.0,3794,0.004744333157617291,2020-05-01
296822,0.0,2109,0.0,2020-05-01
296823,0.0,3506,0.0,2020-05-01
296827,94.0,6134,0.015324421258558853,2020-05-01
296828,1.0,3858,0.0002592016588906169,2020-05-01
296834,7.0,5237,0.001336643116287951,2020-05-01
296836,67.0,4962,0.013502619911326078,2020-05-01
296837,105.0,8228,0.01276130286825474,2020-05-01
296838,116.0,13814,0.00839727812364268,2020-05-01
296841,196.0,21941,0.008933047718882458,2020-05-01
296842,22.0,5560,0.003956834532374101,2020-05-01
296843,2.0,6851,0.00029192818566632606,2020-05-01
296846,0.0,7349,0.0,2020-05-01
296847,74.0,5249,0.014097923413983617,2020-05-01
296849,11.0,8669,0.0012688891452301303,2020-05-01
296852,49.0,2763,0.01773434672457474,2020-05-01
296853,304.0,26817,0.011336092776969833,2020-05-01
296854,215.0,16770,0.01282051282051282,2020-05-01
296855,100.0,6346,0.01575795776867318,2020-05-01
296856,49.0,5186,0.009448515233320479,2020-05-01
296857,38.0,4608,0.008246527777777778,2020-05-01
296860,3.0,4917,0.0006101281269066504,2020-05-01
296862,15.0,6227,0.0024088646218082543,2020-05-01
296863,10.0,5474,0.001826817683595177,2020-05-01
296864,58.0,16322,0.0035534860923906383,2020-05-01
296865,54.0,4417,0.012225492415666742,2020-05-01
296870,397.0,46024,0.008625934295150356,2020-05-01
296871,65.0,8466,0.00767776990314198,2020-05-01
296886,1.0,8313,0.00012029351617947793,2020-05-01
296892,4.0,2261,0.0017691287041132243,2020-05-01
296893,49.0,6264,0.007822477650063856,2020-05-01
296896,0.0,3115,0.0,2020-05-01
296899,16.0,5890,0.0027164685908319186,2020-05-01
296901,101.0,8442,0.011963989575929874,2020-05-01
296904,358.0,37359,0.00958269760967906,2020-05-01
296909,53.0,5255,0.010085632730732635,2020-05-01
296910,116.0,5012,0.02314445331205108,2020-05-01
296912,63.0,7960,0.007914572864321607,2020-05-01
296913,131.0,13931,0.00940348862249659,2020-05-01
296914,56.0,8039,0.006966040552307501,2020-05-01
296916,48.0,6014,0.007981376787495843,2020-05-01
296917,42.0,6198,0.006776379477250726,2020-05-01
296918,25.0,2914,0.008579272477693892,2020-05-01
296919,1.0,5916,0.00016903313049357674,2020-05-01
296920,98.0,8081,0.012127211978715505,2020-05-01
296923,81.0,7273,0.011137082359411523,2020-05-01
296925,29.0,9920,0.0029233870967741936,2020-05-01
296926,2.0,8969,0.0002229902999219534,2020-05-01
296928,2.0,5109,0.00039146604032100216,2020-05-01
296931,195.0,12067,0.016159774591862103,2020-05-01
296933,152.0,16648,0.00913022585295531,2020-05-01
296938,88.0,7735,0.011376858435681965,2020-05-01
296943,244.0,23967,0.010180665081153253,2020-05-01
296944,246.0,7661,0.03211069051037724,2020-05-01
296946,9.0,3005,0.002995008319467554,2020-05-01
296973,76.0,3443,0.02207377287249492,2020-05-01
296977,14.0,1416,0.009887005649717515,2020-05-01
296986,16.0,2985,0.005360134003350084,2020-05-01
296988,36.0,2935,0.012265758091993186,2020-05-01
296989,5.0,7216,0.0006929046563192905,2020-05-01
296990,30.0,5198,0.005771450557906887,2020-05-01
296994,74.0,6693,0.011056327506349918,2020-05-01
296996,67.0,8581,0.007807947791632677,2020-05-01
296997,28.0,5847,0.004788780571233111,2020-05-01
297004,67.0,6638,0.010093401626996084,2020-05-01
297005,99.0,10971,0.009023789991796555,2020-05-01
297007,90.0,7487,0.012020836115934286,2020-05-01
297009,166.0,13401,0.012387135288411313,2020-05-01
297011,96.0,8053,0.011921023221159815,2020-05-01
297012,7.0,8866,0.0007895330475975637,2020-05-01
297013,27.0,12454,0.002167978159627429,2020-05-01
297014,5.0,8411,0.0005944596361907026,2020-05-01
297015,81.0,8072,0.010034687809712587,2020-05-01
297016,131.0,15340,0.008539765319426336,2020-05-01
297033,34.0,4996,0.0068054443554843875,2020-05-01
297049,10.0,3782,0.0026441036488630354,2020-05-01
297054,1.0,3652,0.0002738225629791895,2020-05-01
297056,66.0,7633,0.00864666579326608,2020-05-01
297057,23.0,2195,0.010478359908883827,2020-05-01
297058,1.0,4709,0.00021235931195582927,2020-05-01
297059,6.0,1968,0.003048780487804878,2020-05-01
297060,3.0,7244,0.0004141358365543898,2020-05-01
297061,14.0,8205,0.0017062766605728215,2020-05-01
297062,7.0,7077,0.0009891196834817012,2020-05-01
297064,3.0,4903,0.0006118702834998981,2020-05-01
297065,5.0,1716,0.002913752913752914,2020-05-01
297067,11.0,6421,0.0017131287961376733,2020-05-01
297068,2.0,3257,0.0006140620202640467,2020-05-01
297069,8.0,4915,0.0016276703967446592,2020-05-01
297070,6.0,5842,0.0010270455323519343,2020-05-01
297071,14.0,3904,0.003586065573770492,2020-05-01
297072,8.0,5754,0.0013903371567605145,2020-05-01
297073,119.0,11483,0.010363145519463554,2020-05-01
297075,4.0,6484,0.0006169031462060457,2020-05-01
297076,15.0,9352,0.00160393498716852,2020-05-01
297077,10.0,7577,0.0013197835554968984,2020-05-01
297079,3.0,5122,0.0005857087075361187,2020-05-01
297080,4.0,6998,0.0005715918833952558,2020-05-01
297081,9.0,7438,0.0012100026888948643,2020-05-01
297082,4.0,7704,0.0005192107995846313,2020-05-01
297084,73.0,8335,0.008758248350329933,2020-05-01
297087,9.0,12023,0.0007485652499376195,2020-05-01
297090,55.0,6174,0.008908325234855847,2020-05-01
297092,2.0,3466,0.0005770340450086555,2020-05-01
297093,36.0,6767,0.0053199349785724845,2020-05-01
297096,72.0,6604,0.010902483343428226,2020-05-01
297097,198.0,15384,0.012870514820592824,2020-05-01
297100,47.0,3628,0.012954796030871003,2020-05-01
297102,28.0,8641,0.0032403656984145352,2020-05-01
297104,45.0,3009,0.014955134596211365,2020-05-01
297105,102.0,10296,0.009906759906759906,2020-05-01
297106,106.0,8851,0.011976047904191617,2020-05-01
297107,46.0,6904,0.006662804171494786,2020-05-01
297108,54.0,9500,0.00568421052631579,2020-05-01
297109,162.0,13243,0.012232877746734124,2020-05-01
297110,150.0,11307,0.013266118333775537,2020-05-01
297111,78.0,14890,0.005238415043653459,2020-05-01
297112,82.0,12680,0.006466876971608833,2020-05-01
297113,97.0,7665,0.012654924983692107,2020-05-01
297115,92.0,6513,0.014125594963918317,2020-05-01
297116,101.0,12466,0.008102037542114552,2020-05-01
297117,33.0,4137,0.007976794778825236,2020-05-01
297118,78.0,6441,0.012109920819748486,2020-05-01
297120,77.0,11216,0.006865192582025678,2020-05-01
297121,24.0,2061,0.011644832605531296,2020-05-01
297123,4.0,1231,0.003249390739236393,2020-05-01
297127,2.0,1845,0.001084010840108401,2020-05-01
297128,1.0,5340,0.00018726591760299626,2020-05-01
297129,3.0,2794,0.0010737294201861132,2020-05-01
297134,2.0,3825,0.0005228758169934641,2020-05-01
297136,1.0,3092,0.0003234152652005175,2020-05-01
297137,1.0,2472,0.0004045307443365696,2020-05-01
297144,1.0,2388,0.0004187604690117253,2020-05-01
297145,4.0,1602,0.0024968789013732834,2020-05-01
297146,0.0,2113,0.0,2020-05-01
297147,64.0,9458,0.006766758299851977,2020-05-01
297148,16.0,2157,0.007417709782104775,2020-05-01
297150,28.0,2764,0.010130246020260492,2020-05-01
297151,18.0,5620,0.003202846975088968,2020-05-01
297153,50.0,4320,0.011574074074074073,2020-05-01
297155,41.0,3841,0.010674303566779484,2020-05-01
297156,55.0,4308,0.0127669452181987,2020-05-01
297157,66.0,5052,0.013064133016627079,2020-05-01
297160,38.0,4668,0.008140531276778063,2020-05-01
297164,169.0,10342,0.016341133243086444,2020-05-01
297165,36.0,4500,0.008,2020-05-01
297166,67.0,6647,0.010079735218895743,2020-05-01
297167,47.0,3399,0.013827596351868197,2020-05-01
297169,166.0,12760,0.013009404388714733,2020-05-01
297170,96.0,10695,0.008976157082748949,2020-05-01
297173,135.0,7019,0.019233509046872772,2020-05-01
297174,15.0,3023,0.004961958319550115,2020-05-01
297175,87.0,7614,0.011426319936958234,2020-05-01
297176,33.0,3466,0.009521061742642816,2020-05-01
297177,141.0,13570,0.010390567428150331,2020-05-01
297178,45.0,3971,0.011332158146562578,2020-05-01
297180,57.0,4728,0.012055837563451776,2020-05-01
297181,129.0,11512,0.011205698401667824,2020-05-01
297182,170.0,15319,0.011097330112931654,2020-05-01
297184,145.0,11206,0.012939496698197394,2020-05-01
297187,62.0,6212,0.009980682549903412,2020-05-01
297188,149.0,11393,0.01307820591591328,2020-05-01
297189,49.0,5657,0.008661834894820575,2020-05-01
297191,48.0,8110,0.00591861898890259,2020-05-01
297193,125.0,9212,0.013569257490230134,2020-05-01
297194,67.0,7478,0.008959614870286172,2020-05-01
297195,52.0,5243,0.009917985885943162,2020-05-01
297196,136.0,9776,0.013911620294599018,2020-05-01
297197,78.0,9174,0.008502289077828646,2020-05-01
297198,52.0,6968,0.007462686567164179,2020-05-01
297206,23.0,2307,0.009969657563935847,2020-05-01
297209,32.0,3202,0.009993753903810118,2020-05-01
297211,11.0,2850,0.0038596491228070177,2020-05-01
297212,59.0,4641,0.012712777418659772,2020-05-01
297214,2.0,1571,0.001273074474856779,2020-05-01
297215,37.0,5401,0.006850583225328643,2020-05-01
297216,22.0,3473,0.006334581053843939,2020-05-01
297217,97.0,8318,0.011661457081029093,2020-05-01
297218,9.0,1494,0.006024096385542169,2020-05-01
297219,21.0,3863,0.005436189490033653,2020-05-01
297223,36.0,1943,0.018528049408131755,2020-05-01
297226,8.0,2333,0.0034290612944706386,2020-05-01
297227,17.0,1965,0.008651399491094147,2020-05-01
297236,40.0,3288,0.012165450121654502,2020-05-01
297237,3.0,3087,0.0009718172983479105,2020-05-01
297242,40.0,6186,0.006466214031684449,2020-05-01
297243,31.0,3817,0.008121561435682474,2020-05-01
297245,50.0,4812,0.010390689941812137,2020-05-01
297247,165.0,13747,0.012002618753182513,2020-05-01
297250,145.0,10283,0.014100943304483127,2020-05-01
297251,141.0,8759,0.01609772805114739,2020-05-01
297259,3.0,2047,0.0014655593551538837,2020-05-01
297260,5.0,2149,0.002326663564448581,2020-05-01
297263,1.0,4008,0.000249500998003992,2020-05-01
297266,42.0,12000,0.0035,2020-05-01
297267,3.0,3420,0.0008771929824561404,2020-05-01
297270,85.0,16969,0.005009134303730332,2020-05-01
297271,24.0,21414,0.0011207621182404036,2020-05-01
297273,96.0,8573,0.01119794704304211,2020-05-01
297274,37.0,10928,0.0033857979502196194,2020-05-01
297275,106.0,11703,0.009057506622233615,2020-05-01
297276,2.0,5233,0.00038218994840435696,2020-05-01
297279,18.0,5885,0.003058623619371283,2020-05-01
297280,5.0,9397,0.0005320847078854954,2020-05-01
297281,101.0,10988,0.009191845649799782,2020-05-01
297282,19.0,6118,0.003105590062111801,2020-05-01
297283,5.0,8387,0.0005961607249314415,2020-05-01
297284,37.0,19056,0.0019416456759026029,2020-05-01
297286,2.0,7241,0.00027620494406849883,2020-05-01
297288,17.0,10809,0.0015727634378758441,2020-05-01
297289,31.0,6923,0.004477827531417016,2020-05-01
297290,9.0,10765,0.0008360427310729215,2020-05-01
297291,9.0,5239,0.0017178850925749188,2020-05-01
297292,32.0,10879,0.002941446824156632,2020-05-01
